"generation","train_best","train_median","train_worst","val_best","gen_time_s","total_time_s","dm_active"
"0","7689.88","-10000.00","-89757.80","2758.39","9.33","9.34","0"
"1","9919.92","-2673.54","-89365.22","4206.49","6.80","16.35","0"
"2","9919.92","-82.70","-88938.05","4206.49","6.85","23.41","0"
"3","11592.93","1009.34","-89220.27","4206.49","6.99","30.61","0"
"4","12151.21","2094.18","-85544.34","4206.49","7.03","37.85","0"
"5","12151.21","2790.24","-86760.99","4356.48","7.12","45.17","0"
"6","12816.35","3286.20","-87845.59","5188.38","7.16","52.53","0"
"7","12816.35","3678.18","-85432.45","5188.38","7.13","59.87","0"
"8","13797.31","4128.91","-89380.72","5188.38","7.17","67.23","0"
"9","14144.59","4568.15","-85953.68","5217.81","7.14","74.57","0"
"10","15457.02","5085.12","-87988.88","6714.62","7.15","81.91","0"
"11","15457.02","5501.39","-87234.59","6714.62","7.12","89.23","0"
"12","25569.44","5810.27","-87611.98","6714.62","7.13","96.55","0"
"13","25569.44","5916.59","-85142.86","6714.62","7.11","103.85","0"
"14","25569.44","6117.41","-88686.24","6714.62","7.06","111.10","0"
"15","26181.36","6064.70","-88727.05","6714.62","7.10","118.40","0"
"16","28559.84","6386.93","-89278.97","6714.62","7.04","125.62","0"
"17","28559.84","6554.26","-86609.52","6714.62","7.03","132.84","0"
"18","29622.79","7212.72","-88218.11","7200.00","7.03","140.06","0"
"19","31248.07","8319.52","-87271.02","6074.50","7.02","147.28","0"
"20","32679.88","9380.10","-88659.27","6074.50","6.97","154.45","0"
"21","33674.83","10611.44","-87119.38","6208.68","7.09","161.73","0"
"22","33674.83","12116.66","-88070.30","6208.68","7.00","168.91","0"
"23","33674.83","13606.06","-88221.15","6562.77","7.12","176.22","0"
"24","33674.83","16213.11","-88309.79","6053.70","7.01","183.42","0"
"25","33674.83","19276.97","-88700.66","6053.70","6.99","190.60","0"
"26","34652.70","21470.20","-87110.39","6053.70","7.01","197.80","0"
"27","34652.70","23340.31","-88451.01","6048.63","6.99","204.98","0"
"28","35408.97","24819.62","-87432.59","5777.63","7.01","212.19","0"
"29","35408.97","26236.06","-87123.19","5866.36","7.01","219.39","0"
"30","35524.64","27536.41","-87627.16","5866.36","7.01","226.58","1"
"31","35961.86","28575.67","-85613.07","5866.36","6.98","233.75","1"
"32","36259.41","29450.73","-89661.12","5641.96","7.02","240.96","1"
"33","36572.42","30227.36","-87852.65","5641.96","7.21","248.36","1"
"34","36572.42","30933.25","-87971.16","5722.21","7.11","255.67","1"
"35","37525.88","31355.19","-86806.45","5286.44","7.01","262.87","1"
"36","37720.02","31969.99","-86893.89","5286.44","7.00","270.05","1"
"37","37935.16","32562.18","-88062.96","5286.44","7.02","277.27","1"
"38","38940.59","33034.47","-87919.78","5141.15","7.00","284.46","1"
"39","39431.65","33984.90","-88736.86","5219.50","7.01","291.65","1"
"40","41318.09","34998.43","-87086.95","5286.44","7.05","298.89","1"
"41","41318.09","35666.88","-88572.55","5317.89","6.99","306.07","1"
"42","41318.09","36252.05","-87715.21","5317.89","7.01","313.26","1"
"43","41318.09","36701.66","-88181.90","5317.89","7.05","320.50","1"
"44","42624.95","36962.40","-89688.04","5333.74","7.01","327.70","1"
"45","42819.39","37343.00","-89107.38","5337.93","7.02","334.91","1"
"46","42819.39","37671.66","-89814.12","5516.16","7.04","342.14","1"
"47","45423.89","37891.88","-87714.72","5337.93","7.07","349.40","1"
"48","45423.89","37966.52","-87062.26","5219.50","7.05","356.63","1"
"49","45423.89","38002.59","-88363.23","5192.12","6.99","363.81","1"
"50","46369.57","38051.07","-87097.44","5317.89","6.99","370.99","1"
"51","46369.57","38040.70","-87773.26","5336.14","7.05","378.23","1"
"52","46369.57","38051.07","-87006.12","5337.93","7.01","385.43","1"
"53","47801.02","38051.07","-87835.46","5337.93","7.02","392.65","1"
"54","47801.02","37966.52","-86531.15","5337.93","7.00","399.83","1"
"55","47801.02","38002.59","-87793.53","5337.93","7.07","407.09","1"
"56","48328.13","38051.07","-88564.29","5337.93","7.02","414.30","1"
"57","48361.08","38801.34","-86663.76","5337.93","7.02","421.52","1"
"58","48435.50","39516.06","-87330.15","5337.93","6.98","428.69","1"
"59","48435.50","39953.87","-88028.26","5337.93","7.06","435.94","1"
"60","48435.50","40078.59","-88287.86","5337.93","7.00","443.13","1"
"61","48656.13","40046.00","-88347.03","5337.93","7.01","450.33","1"
"62","48809.00","40197.38","-86560.31","5337.93","7.04","457.56","1"
"63","48899.14","40347.92","-85994.37","5337.93","7.00","464.75","1"
"64","48931.48","40477.80","-89042.36","5337.93","7.05","471.99","1"
"65","51375.38","40612.48","-89666.97","5337.93","7.00","479.18","1"
"66","51375.38","40771.56","-86587.10","5337.93","7.04","486.41","1"
"67","51919.64","40949.76","-88874.80","5337.93","7.05","493.65","1"
"68","51919.64","41096.12","-86146.05","5337.93","7.02","500.86","1"
"69","51919.64","41249.46","-87183.47","5337.93","7.02","508.07","1"
"70","51919.64","41640.89","-86642.36","5337.93","7.03","515.28","1"
"71","51919.64","41783.70","-87339.19","5337.93","7.05","522.52","1"
"72","51919.64","41995.37","-87882.27","5337.93","7.03","529.74","1"
"73","51919.64","42210.40","-85153.33","5337.93","7.08","537.01","1"
"74","51919.64","42264.35","-87246.71","5337.93","7.00","544.19","1"
"75","51919.64","42321.57","-85623.94","5337.93","7.04","551.42","1"
"76","51919.64","42274.38","-87358.04","5337.93","7.03","558.65","1"
"77","51919.64","42298.95","-88430.47","5337.93","7.00","565.83","1"
"78","51919.64","42291.41","-88096.66","5337.93","7.03","573.05","1"
"79","51919.64","42320.21","-86707.03","5337.93","7.04","580.29","1"
"80","51919.64","42307.48","-87114.82","5337.93","7.01","587.48","1"
"81","51919.64","42400.91","-88813.52","5337.93","7.06","594.74","1"
"82","52087.68","42338.07","-86226.43","5337.93","7.02","601.95","1"
"83","52087.68","42403.25","-86787.66","5337.93","7.03","609.17","1"
"84","52087.68","42602.53","-87470.25","5337.93","7.05","616.40","1"
"85","52435.50","42689.00","-84718.26","5337.93","7.06","623.66","1"
"86","53451.95","42758.48","-87899.17","5337.93","7.22","631.06","1"
"87","53451.95","42950.56","-87674.67","5337.93","7.11","638.36","1"
"88","53451.95","43297.62","-86192.22","5337.93","6.99","645.54","1"
"89","53451.95","43781.49","-87567.72","5337.93","7.04","652.77","1"
"90","53451.95","44204.00","-85421.36","5337.93","7.01","659.97","1"
"91","53451.95","44350.25","-88500.84","5337.93","7.03","667.19","1"
"92","53979.64","44695.62","-86776.09","5337.93","7.04","674.42","1"
"93","53979.64","45203.05","-87878.04","5337.93","7.04","681.65","1"
"94","53979.64","45750.57","-87330.38","5337.93","6.99","688.83","1"
"95","53979.64","45902.27","-85654.54","5337.93","7.04","696.06","1"
"96","54282.37","45629.55","-86431.38","5337.93","7.03","703.27","1"
"97","54415.93","45447.84","-88215.73","5337.93","7.02","710.48","1"
"98","54415.93","47086.65","-85793.67","5337.93","7.04","717.71","1"
"99","54529.62","49575.71","-87048.63","5337.93","7.00","724.89","1"
"100","54759.23","51130.34","-89053.24","5337.93","7.20","732.29","1"
"101","54759.23","51774.61","-86282.71","5337.93","7.07","739.55","1"
"102","54860.73","52020.90","-87719.91","5337.93","6.99","746.73","1"
"103","55788.11","52125.00","-88759.09","5337.93","7.04","753.95","1"
"104","55788.11","52172.63","-86559.38","5337.93","7.00","761.15","1"
"105","55788.11","52255.41","-83726.79","5337.93","6.99","768.32","1"
"106","55788.11","52689.69","-89927.30","5337.93","6.99","775.51","1"
"107","55788.11","53603.66","-85750.34","5337.93","6.98","782.68","1"
"108","55788.11","54076.09","-85403.71","5337.93","7.03","789.90","1"
"109","55788.11","54269.05","-88303.95","5337.93","6.99","797.08","1"
"110","55788.11","54362.42","-86723.35","5337.93","7.02","804.29","1"
"111","56644.46","54449.22","-85471.78","5337.93","7.04","811.51","1"
"112","56644.46","54512.52","-85633.79","5337.93","7.00","818.70","1"
"113","56644.46","54668.22","-86298.08","5337.93","6.98","825.87","1"
"114","56644.46","55077.80","-87638.44","5337.93","7.08","833.14","1"
"115","56644.46","55224.56","-85009.05","5337.93","7.02","840.35","1"
"116","56644.46","55323.76","-87198.52","5337.93","7.01","847.55","1"
"117","56644.46","55379.20","-87999.34","5337.93","7.00","854.74","1"
"118","56644.46","55424.25","-86170.18","5337.93","7.00","861.93","1"
"119","56913.34","55455.82","-88923.14","5337.93","7.02","869.14","1"
"120","56946.44","55486.00","-87353.34","5141.15","7.08","876.41","1"
"121","56946.44","55502.43","-87649.34","5141.15","6.98","883.58","1"
"122","57029.19","55508.04","-87037.27","5141.15","7.03","890.80","1"
"123","57049.88","55543.78","-87546.60","5141.15","7.00","897.99","1"
"124","57049.88","55543.78","-88543.03","5141.15","7.06","905.23","1"
"125","57049.88","55543.78","-86018.91","5141.15","7.00","912.42","1"
"126","57049.88","55526.58","-86199.09","5141.15","7.01","919.61","1"
"127","57049.88","55573.43","-89139.90","5329.55","7.00","926.79","1"
"128","57049.88","55676.12","-88318.23","5329.55","6.99","933.98","1"
"129","57115.07","55728.09","-88271.16","5329.55","8.26","942.43","1"
"130","57213.50","55728.09","-88883.37","5329.55","8.44","951.06","1"
"131","57213.50","55736.46","-88537.64","5329.55","8.48","959.73","1"
"132","57213.50","55736.46","-86383.84","5329.55","10.63","970.54","1"
"133","57213.50","55747.64","-86499.19","5329.55","10.48","981.22","1"
"134","57245.24","55756.01","-86250.73","5329.55","10.39","991.82","1"
"135","57246.35","55756.01","-87523.60","5141.15","10.43","1002.49","1"
"136","57246.35","55756.01","-85827.70","4663.70","10.65","1013.37","1"
"137","57267.68","55756.01","-87996.41","4663.70","10.39","1023.94","1"
"138","57737.47","55757.72","-87477.31","4663.70","10.35","1034.53","1"
"139","57737.47","55769.04","-83816.00","4663.70","10.36","1045.13","1"
"140","57758.55","55756.01","-85646.55","4663.70","10.45","1055.81","1"
"141","57758.55","55756.01","-86465.28","4663.70","10.43","1066.44","1"
"142","57758.55","55232.79","-84229.40","4663.70","10.48","1077.13","1"
"143","57856.14","52897.14","-86853.91","4663.70","10.37","1087.70","1"
"144","57961.48","51160.95","-86904.62","4663.70","10.53","1098.46","1"
"145","57984.04","51428.79","-86227.45","4663.70","10.32","1108.98","1"
"146","58508.01","56878.42","-87789.36","4663.70","10.40","1119.61","1"
"147","58508.01","57092.80","-87153.38","4663.70","10.31","1130.15","1"
"148","58508.01","57224.55","-86891.01","4663.70","10.38","1140.77","1"
"149","58560.57","57245.24","-89288.23","4663.70","10.48","1151.48","1"
"150","58560.57","57267.68","-87826.93","4477.95","10.34","1162.02","1"
"151","58570.38","57341.02","-87633.83","4477.96","10.35","1172.60","1"
"152","58626.68","57392.99","-87915.97","4663.70","10.37","1183.20","1"
"153","58740.63","57758.55","-87791.46","4663.70","10.36","1193.80","1"
"154","59151.57","57995.09","-86766.61","4663.70","10.39","1204.43","1"
"155","59298.07","58054.64","-87604.49","4524.65","10.34","1215.00","1"
"156","59298.07","58122.06","-88057.63","4663.70","10.40","1225.64","1"
"157","59298.07","58173.76","-89155.41","4663.70","10.51","1236.38","1"
"158","59299.61","58256.01","-86935.96","4663.70","10.58","1247.16","1"
"159","59300.10","58517.83","-87014.21","4663.70","10.39","1257.75","1"
"160","59300.10","58626.68","-87218.45","4496.00","10.37","1268.37","1"
"161","59319.54","58637.39","-86129.15","4514.30","10.58","1279.18","1"
"162","59319.54","58685.16","-87021.09","4511.46","10.45","1289.83","1"
"163","59343.50","58719.18","-87402.55","4511.46","10.42","1300.46","1"
"164","59363.60","58768.51","-85005.58","4527.35","10.55","1311.24","1"
"165","59363.60","59162.48","-86882.80","4503.70","10.42","1321.90","1"
"166","59363.60","59234.84","-87604.83","4530.44","10.52","1332.66","1"
"167","59377.16","59245.83","-88478.62","4534.52","10.37","1343.23","1"
"168","59378.88","59288.89","-86671.92","4534.52","10.36","1353.82","1"
"169","59384.25","59297.76","-88067.38","4535.55","10.74","1364.79","1"
"170","59390.60","59298.64","-86117.53","4535.55","10.69","1375.71","1"
"171","59392.83","59299.79","-85352.14","4535.55","10.40","1386.37","1"
"172","59417.04","59300.12","-87730.94","4535.55","10.42","1397.05","1"
"173","59417.04","59316.55","-87763.84","4535.55","10.33","1407.62","1"
"174","59417.14","59319.54","-87018.91","4535.55","10.42","1418.28","1"
"175","59421.40","59325.37","-87257.87","4535.55","10.37","1428.89","1"
"176","59421.91","59342.05","-87846.20","4535.55","10.41","1439.55","1"
"177","59445.68","59345.17","-87878.70","4535.55","10.43","1450.23","1"
"178","59450.53","59345.46","-86245.55","4535.55","10.50","1460.97","1"
"179","59452.44","59383.53","-87818.52","4535.55","10.61","1471.80","1"
"180","59458.78","59394.96","-86758.43","4535.55","10.36","1482.37","1"
"181","59458.78","59409.05","-87359.48","4535.55","10.36","1492.97","1"
"182","59461.11","59415.28","-85957.27","4535.55","10.39","1503.60","1"
"183","59473.03","59419.25","-86144.70","4535.55","10.39","1514.24","1"
"184","59473.52","59421.35","-87344.74","4535.55","10.49","1525.00","1"
"185","59474.47","59421.93","-87211.72","4535.55","10.74","1535.98","1"
"186","59474.51","59422.78","-86418.25","4535.55","10.34","1546.53","1"
"187","59476.42","59434.44","-86272.70","4535.55","10.38","1557.14","1"
"188","59476.95","59455.62","-86281.45","4535.55","10.50","1567.88","1"
"189","59476.95","59458.70","-86557.70","4535.55","10.36","1578.44","1"
"190","59476.95","59459.43","-86956.15","4535.55","10.33","1589.01","1"
"191","59476.95","59459.80","-89115.34","4535.55","10.38","1599.62","1"
"192","59477.03","59461.66","-86745.55","4535.55","10.35","1610.23","1"
"193","59479.41","59467.32","-88806.46","4535.55","10.58","1621.05","1"
"194","59479.41","59474.00","-86655.91","4535.55","10.47","1631.76","1"
"195","59479.41","59474.46","-84289.49","4535.55","10.41","1642.42","1"
"196","59479.41","59474.81","-89624.16","4535.55","10.35","1653.00","1"
"197","59479.46","59476.77","-88623.73","4535.55","10.41","1663.65","1"
"198","59479.46","59476.93","-89689.07","4535.55","10.37","1674.25","1"
"199","59479.58","59476.95","-88702.69","4535.55","10.36","1684.85","1"
"200","59482.25","59476.95","-87775.55","4535.94","10.49","1695.59","1"
"201","59482.25","59476.98","-89533.30","4535.94","10.34","1706.14","1"
"202","59482.25","59479.39","-84443.59","4535.94","10.41","1716.80","1"
"203","59482.25","59479.41","-86784.07","4535.94","10.47","1727.49","1"
"204","59482.25","59479.41","-84838.45","4535.94","10.36","1738.06","1"
"205","59482.66","59479.43","-87050.93","4536.10","10.40","1748.70","1"
"206","59482.66","59479.43","-88492.79","4536.10","10.68","1759.59","1"
"207","59482.66","59479.43","-85735.93","4536.10","10.56","1770.38","1"
"208","59482.68","59479.43","-87748.77","4536.10","10.35","1780.97","1"
"209","59483.02","59479.43","-87447.58","4536.10","10.32","1791.53","1"
"210","59483.04","59479.43","-88873.38","4536.10","10.36","1802.13","1"
"211","59483.60","59479.48","-86065.80","4536.21","10.43","1812.80","1"
"212","59483.61","59479.60","-85658.92","4536.21","10.49","1823.50","1"
"213","59483.61","59479.60","-86449.13","4536.21","10.47","1834.17","1"
"214","59483.61","59482.25","-86330.95","4536.21","10.36","1844.73","1"
"215","59493.79","59482.27","-87513.80","4536.21","10.41","1855.40","1"
"216","59493.79","59482.27","-85487.35","4536.21","10.33","1865.97","1"
"217","59494.55","59482.27","-88415.77","4536.21","10.33","1876.55","1"
"218","59494.55","59483.02","-87451.59","4536.21","10.33","1887.12","1"
"219","59494.55","59483.04","-84869.14","4536.21","10.51","1897.88","1"
"220","59494.55","59483.04","-88273.48","4536.21","10.27","1908.35","1"
"221","59494.55","59483.04","-88232.45","4536.21","10.33","1918.94","1"
"222","59495.14","59483.04","-87951.90","4536.21","10.33","1929.51","1"
"223","59495.14","59483.27","-87360.05","4536.21","10.37","1940.12","1"
"224","59495.14","59483.61","-86574.07","4536.21","10.33","1950.69","1"
"225","59495.14","59483.61","-88030.91","4536.21","10.50","1961.45","1"
"226","59495.14","59483.61","-88152.12","4536.21","10.52","1972.31","1"
"227","59495.14","59494.55","-86691.95","4536.21","10.30","1982.86","1"
"228","59495.35","59495.14","-86019.61","4536.21","10.36","1993.46","1"
"229","59495.35","59495.14","-87677.62","4536.21","10.34","2004.04","1"
"230","59495.35","59495.14","-85587.41","4536.21","10.36","2014.64","1"
"231","59495.36","59495.14","-89635.97","4536.21","10.33","2025.20","1"
"232","59495.36","59495.14","-86406.97","4536.21","10.34","2035.79","1"
"233","59495.36","59495.14","-87102.79","4536.21","10.31","2046.33","1"
"234","59495.36","59495.14","-84803.45","4536.21","10.38","2056.95","1"
"235","59495.36","59495.14","-89023.45","4536.21","10.51","2067.70","1"
"236","59495.36","59495.14","-85819.75","4536.21","10.31","2078.21","1"
"237","59495.36","59495.14","-87316.88","4536.21","10.45","2088.91","1"
"238","59495.36","59495.14","-86621.62","4536.21","10.39","2099.50","1"
"239","59495.36","59495.14","-85487.03","4536.21","10.32","2110.05","1"
"240","59495.36","59495.35","-86163.95","4536.21","10.43","2120.75","1"
"241","59495.36","59495.35","-85704.37","4536.21","10.33","2131.28","1"
"242","59495.36","59495.35","-87618.77","4536.21","10.32","2141.84","1"
"243","59495.36","59495.36","-86503.30","4536.21","10.60","2152.69","1"
"244","59495.36","59495.36","-87279.02","4536.21","10.41","2163.31","1"
"245","59495.36","59495.36","-86099.73","4536.21","10.36","2173.88","1"
"246","59495.36","59495.36","-86547.25","4536.21","10.28","2184.40","1"
"247","59495.36","59495.36","-85106.30","4536.21","10.49","2195.13","1"
"248","59495.36","59495.36","-86910.51","4536.21","10.29","2205.62","1"
"249","59495.36","59495.36","-88089.59","4536.21","10.33","2216.19","1"
"250","59495.36","59495.36","-87611.24","4536.21","10.29","2226.72","1"
"251","59495.36","59495.36","-87062.16","4536.21","10.33","2237.30","1"
"252","59495.36","59495.36","-88803.59","4536.21","10.32","2247.85","1"
"253","59495.36","59495.36","-86847.40","4536.21","10.46","2258.55","1"
"254","59495.36","59495.36","-86301.29","4536.21","10.30","2269.06","1"
"255","59495.36","59495.36","-85043.71","4536.21","10.36","2279.66","1"
"256","59495.36","59495.36","-87995.96","4536.21","10.32","2290.23","1"
"257","59495.36","59495.36","-87677.66","4536.21","10.33","2300.80","1"
"258","59495.36","59495.36","-88193.16","4536.21","10.35","2311.41","1"
"259","59495.36","59495.36","-86875.00","4536.21","10.41","2322.07","1"
"260","59495.36","59495.36","-85616.89","4536.21","10.35","2332.62","1"
"261","59495.36","59495.36","-87052.76","4536.21","10.32","2343.18","1"
"262","59495.36","59495.36","-87612.78","4536.21","10.39","2353.82","1"
"263","59495.36","59495.36","-87534.89","4536.21","10.30","2364.37","1"
"264","59495.36","59495.36","-85926.87","4536.21","10.32","2374.95","1"
"265","59495.36","59495.36","-87573.62","4536.21","10.30","2385.49","1"
"266","59495.36","59495.36","-88502.71","4536.21","10.33","2396.07","1"
"267","59495.36","59495.36","-88327.41","4536.21","10.30","2406.64","1"
"268","59495.36","59495.36","-86481.53","4536.21","10.38","2417.26","1"
"269","59495.36","59495.36","-86366.71","4536.21","10.62","2428.11","1"
"270","59495.36","59495.36","-86333.21","4536.21","10.60","2438.91","1"
"271","59495.36","59495.36","-87014.47","4536.21","10.33","2449.49","1"
"272","59495.36","59495.36","-85199.44","4536.21","10.30","2460.04","1"
"273","59495.36","59495.36","-85954.27","4536.21","10.32","2470.59","1"
"274","59495.36","59495.36","-87623.59","4536.21","10.30","2481.13","1"
"275","59495.36","59495.36","-87963.65","4536.21","10.31","2491.69","1"
"276","59495.36","59495.36","-89322.94","4536.21","10.32","2502.25","1"
"277","59495.36","59495.36","-89011.45","4536.21","10.32","2512.80","1"
"278","59495.36","59495.36","-87278.99","4536.21","10.45","2523.48","1"
"279","59495.36","59495.36","-87198.72","4536.21","10.45","2534.13","1"
"280","59495.36","59495.36","-88548.02","4536.21","10.27","2544.60","1"
"281","59495.36","59495.36","-86499.66","4536.21","10.32","2555.16","1"
"282","59495.36","59495.36","-88265.51","4536.21","10.28","2565.68","1"
"283","59495.36","59495.36","-86865.22","4536.21","10.47","2576.39","1"
"284","59495.36","59495.36","-86372.58","4536.21","10.26","2586.86","1"
"285","59495.36","59495.36","-87503.77","4536.21","12.88","2599.99","1"
"286","59495.36","59495.36","-87783.57","4536.21","22.15","2622.97","1"
"287","59495.36","59495.36","-88178.08","4536.21","20.88","2644.76","1"
"288","59495.36","59495.36","-86056.49","4536.21","20.89","2666.48","1"
"289","59495.36","59495.36","-89735.13","4536.21","21.28","2688.64","1"
"290","59495.36","59495.36","-84888.89","4536.21","20.96","2710.45","1"
"291","59495.36","59495.36","-86753.63","4536.21","22.53","2733.74","1"
"292","59495.36","59495.36","-87992.46","4536.21","20.92","2755.50","1"
"293","59495.36","59495.36","-87149.69","4536.21","20.91","2777.22","1"
"294","59495.36","59495.36","-86032.08","4536.21","20.94","2799.02","1"
"295","59495.36","59495.36","-86122.52","4536.21","20.87","2820.75","1"
"296","59495.36","59495.36","-87905.66","4536.21","20.91","2842.48","1"
"297","59495.36","59495.36","-87062.38","4536.21","21.05","2864.44","1"
"298","59495.36","59495.36","-87163.27","4536.21","20.99","2886.23","1"
"299","59495.36","59495.36","-85328.20","4536.21","20.91","2907.97","1"
"300","59495.36","59495.36","-87797.09","4536.21","20.97","2929.73","1"
"301","59495.36","59495.36","-87298.41","4536.21","20.95","2951.50","1"
"302","59495.36","59495.36","-88717.09","4536.21","20.90","2973.26","1"
"303","59495.36","59495.36","-87989.20","4536.21","20.90","2995.08","1"
"304","59495.36","59495.36","-88230.05","4536.21","21.13","3017.09","1"
"305","59495.36","59495.36","-87819.95","4536.21","20.84","3038.72","1"
"306","59495.36","59495.36","-86750.83","4536.21","21.19","3060.69","1"
"307","59495.36","59495.36","-88779.06","4536.21","21.91","3083.39","1"
"308","59495.36","59495.36","-87365.48","4536.21","21.48","3105.74","1"
"309","59495.36","59495.36","-88346.39","4536.21","20.91","3127.52","1"
"310","59495.36","59495.36","-87018.22","4536.21","20.90","3149.28","1"
"311","59495.36","59495.36","-86335.88","4536.21","20.87","3171.00","1"
"312","59495.36","59495.36","-86331.59","4536.21","20.94","3192.81","1"
"313","59495.36","59495.36","-86980.12","4536.21","20.86","3214.45","1"
"314","59495.69","59495.36","-87650.49","4536.21","20.86","3236.11","1"
"315","59495.69","59495.36","-86023.46","4536.21","20.95","3257.93","1"
"316","59495.69","59495.36","-88570.71","4536.21","21.57","3280.28","1"
"317","59495.69","59495.36","-86812.02","4536.21","20.91","3302.00","1"
"318","59495.69","59495.36","-83560.04","4536.21","20.97","3323.83","1"
"319","59495.69","59495.36","-88572.66","4536.21","21.49","3346.19","1"
"320","59495.69","59495.36","-86975.45","4536.21","20.84","3367.88","1"
"321","59495.69","59495.36","-87790.59","4536.21","20.87","3389.57","1"
"322","59495.69","59495.36","-88027.10","4536.21","20.82","3411.18","1"
"323","59495.69","59495.36","-88873.31","4536.21","21.59","3433.59","1"
"324","59495.70","59495.36","-87454.69","4536.21","20.97","3455.41","1"
"325","59495.70","59495.36","-89250.12","4536.21","20.92","3477.14","1"
"326","59495.70","59495.69","-85883.80","4536.21","20.89","3499.00","1"
"327","59495.70","59495.69","-87622.10","4536.21","20.82","3520.59","1"
"328","59495.70","59495.69","-85166.62","4536.21","20.84","3542.30","1"
"329","59495.70","59495.69","-85901.61","4536.21","20.87","3564.06","1"
"330","59495.70","59495.69","-87369.91","4536.21","20.85","3585.81","1"
"331","59495.70","59495.69","-85678.06","4536.21","21.25","3607.90","1"
"332","59495.70","59495.69","-87568.43","4536.21","21.02","3629.84","1"
"333","59495.70","59495.69","-86860.22","4536.21","20.84","3651.56","1"
"334","59495.70","59495.69","-86525.13","4536.21","20.89","3673.31","1"
"335","59495.70","59495.69","-85258.40","4536.21","20.84","3694.95","1"
